level,latitude,longitude,gh[gpm],u[m/s],v[m/s],w[m/s]
9,32.81392,-97.53749,1303.08533,-5.9038,11.84844,1.32501
9,32.81392,-97.50554,1291.05408,-7.7788,11.53594,-1.26071
9,32.81392,-97.47359,1274.08533,-7.9038,8.72344,-2.18849
9,32.81391,-97.44165,1292.64783,-8.4663,9.28594,1.15236
9,32.81389,-97.4097,1309.74158,-10.8413,13.09844,1.95752
9,32.81386,-97.37775,1289.05408,-11.7163,15.41094,0.76619
9,32.81382,-97.3458,1284.52283,-11.3413,15.09844,0.96842
9,32.81377,-97.31386,1273.67908,-12.0288,15.16094,2.06697
9,32.81371,-97.28191,1269.02283,-13.2163,15.78594,1.84393
9,32.81364,-97.24996,1260.49158,-13.6538,14.72344,0.52853
9,32.81356,-97.21802,1260.33533,-14.0288,12.34844,0.18513
9,32.81348,-97.18607,1254.46033,-15.4038,10.97344,0.98255
9,32.81338,-97.15413,1252.92908,-17.0913,11.47344,0.76559
9,32.81327,-97.12218,1253.46033,-18.1538,12.41094,-0.13654
9,32.81316,-97.09023,1243.71033,-18.1538,13.97344,-0.16332
9,32.81303,-97.05829,1242.30408,-17.7163,15.09844,0.09972
9,32.8129,-97.02634,1241.58533,-17.4663,15.78594,0.48884
9,32.81276,-96.99439,1245.08533,-17.3413,16.47344,0.99343
9,32.81261,-96.96245,1244.24158,-17.1538,17.28594,1.2245
9,32.81244,-96.9305,1241.27283,-16.9038,18.28594,1.09279
9,32.81227,-96.89856,1225.74158,-16.9663,19.09844,0.80172
9,32.84069,-97.63337,1344.92908,1.6587,9.84844,1.67058
9,32.84073,-97.60141,1325.96033,-1.9663,9.09844,2.21487
9,32.84075,-97.56946,1323.67908,-4.9038,9.78594,1.3931
9,32.84077,-97.5375,1319.24158,-6.7163,11.66094,0.50685
9,32.84077,-97.50554,1296.08533,-7.5288,11.53594,-1.51139
9,32.84077,-97.47358,1277.58533,-7.7788,8.97344,-1.02348
9,32.84076,-97.44163,1304.39783,-8.9663,8.66094,1.41651
9,32.84074,-97.40967,1309.42908,-11.2163,11.22344,2.26282
9,32.84071,-97.37771,1305.27283,-12.4663,13.34844,1.73977
9,32.84067,-97.34575,1294.61658,-12.4663,13.22344,1.65485
9,32.84062,-97.31379,1282.08533,-12.7788,13.03594,1.89357
9,32.84056,-97.28184,1275.80408,-13.2163,13.66094,1.50633
9,32.84049,-97.24988,1277.24158,-13.1538,13.72344,0.36367
9,32.84041,-97.21792,1277.30408,-13.0288,12.59844,0.00921
9,32.84032,-97.18596,1277.21033,-13.5288,11.91094,0.05193
9,32.84023,-97.15401,1276.14783,-14.3413,12.72344,-0.60712
9,32.84012,-97.12205,1269.52283,-15.2163,13.53594,-0.84797
9,32.84001,-97.09009,1268.27283,-16.2163,14.16094,-0.13643
9,32.83988,-97.05813,1253.36658,-16.8413,14.34844,0.35085
9,32.83975,-97.02618,1250.83533,-17.0288,14.53594,0.69813
9,32.83961,-96.99422,1260.49158,-17.1538,14.97344,0.85659
9,32.83946,-96.96226,1256.52283,-17.2163,15.59844,1.04503
9,32.83929,-96.93031,1245.46033,-17.2163,16.22344,1.2205
9,32.83912,-96.89835,1229.64783,-17.3413,16.59844,1.15154
9,32.86754,-97.63342,1363.17908,-2.5288,8.97344,2.62539
9,32.86758,-97.60145,1361.42908,-4.9038,8.72344,1.33895
9,32.8676,-97.56948,1341.71033,-5.7163,9.78594,0.53298
9,32.86762,-97.53751,1314.08533,-6.6538,11.41094,0.21477
9,32.86763,-97.50554,1286.86658,-7.7163,11.22344,-0.40649
9,32.86762,-97.47357,1282.33533,-8.9038,8.91094,-0.28545
9,32.86761,-97.4416,1319.77283,-10.2163,8.22344,0.85669
9,32.86759,-97.40964,1325.14783,-11.6538,9.97344,1.93969
9,32.86756,-97.37767,1317.64783,-12.9038,11.72344,1.63708
9,32.86752,-97.3457,1297.14783,-13.1538,11.47344,1.13691
9,32.86747,-97.31373,1286.08533,-13.0288,11.59844,0.89742
9,32.86741,-97.28176,1286.30408,-13.0288,12.34844,0.25141
9,32.86734,-97.24979,1292.42908,-13.0913,13.16094,-0.64663
9,32.86726,-97.21782,1296.99158,-13.2788,13.28594,-0.80691
9,32.86718,-97.18585,1288.83533,-13.3413,13.72344,-0.61895
9,32.86708,-97.15389,1280.99158,-13.0913,15.09844,-0.70308
9,32.86697,-97.12192,1271.39783,-13.3413,15.53594,-0.30688
9,32.86686,-97.08995,1263.33533,-14.4663,14.84844,-0.13653
9,32.86673,-97.05798,1259.14783,-15.6538,14.16094,-0.08177
9,32.8666,-97.02601,1263.08533,-16.3413,13.78594,0.19094
9,32.86646,-96.99404,1256.92908,-16.7163,13.78594,0.67871
9,32.86631,-96.96208,1242.74158,-16.9663,14.09844,1.14749
9,32.86614,-96.93011,1229.86658,-17.3413,14.28594,1.57639
9,32.86597,-96.89814,1233.64783,-17.5913,14.34844,1.23583
9,32.8944,-97.63347,1347.96033,-5.6538,8.03594,1.71419
9,32.89443,-97.60149,1343.92908,-6.2163,8.53594,0.33982
9,32.89446,-97.56951,1321.02283,-5.7163,9.66094,0.15729
9,32.89447,-97.53752,1304.30408,-6.1538,11.09844,0.51949
9,32.89448,-97.50554,1286.99158,-7.8413,10.78594,0.43713
9,32.89447,-97.47356,1295.27283,-9.5913,9.22344,-0.44024
9,32.89446,-97.44158,1311.74158,-10.5913,8.47344,0.22944
9,32.89444,-97.4096,1333.33533,-11.9038,10.34844,1.56564
9,32.89441,-97.37762,1317.71033,-13.7163,12.09844,0.96394
9,32.89437,-97.34564,1301.71033,-14.7788,11.34844,0.17329
9,32.89432,-97.31366,1298.80408,-15.0288,11.84844,-0.35354
9,32.89426,-97.28168,1300.17908,-14.8413,12.97344,-1.07544
9,32.89419,-97.2497,1307.52283,-14.6538,14.03594,-1.56165
9,32.89411,-97.21772,1299.17908,-14.6538,14.34844,-1.16867
9,32.89403,-97.18574,1290.39783,-14.5288,15.03594,-0.24238
9,32.89393,-97.15376,1284.05408,-14.2163,16.34844,0.37957
9,32.89383,-97.12179,1275.96033,-13.8413,16.47344,0.27367
9,32.89371,-97.08981,1267.96033,-13.7788,15.78594,-0.37384
9,32.89359,-97.05783,1270.92908,-14.4663,14.84844,-0.51663
9,32.89345,-97.02585,1257.21033,-15.7788,13.78594,-0.0424
9,32.89331,-96.99387,1245.42908,-16.5913,13.03594,0.59966
9,32.89316,-96.96189,1240.71033,-17.0288,12.91094,1.06681
9,32.893,-96.92991,1230.99158,-17.5913,12.97344,1.11706
9,32.92125,-97.63351,1351.05408,-6.9038,7.91094,0.33739
9,32.92128,-97.60152,1329.30408,-6.7788,8.66094,-0.22413
9,32.92131,-97.56953,1311.55408,-6.0913,9.72344,0.09674
9,32.92133,-97.53754,1300.17908,-6.2788,10.97344,0.71044
9,32.92133,-97.50555,1290.30408,-7.9663,10.66094,0.29022
9,32.92133,-97.47356,1320.96033,-9.3413,9.47344,-1.14439
9,32.92132,-97.44156,1330.80408,-10.0288,8.84844,0.20243
9,32.92129,-97.40957,1334.27283,-11.7788,11.84844,2.23167
9,32.92126,-97.37758,1321.83533,-13.5913,14.34844,0.93899
9,32.92122,-97.34559,1320.11658,-14.7788,12.72344,0.04266
9,32.92117,-97.3136,1317.83533,-15.7163,12.59844,-0.00907
9,32.92111,-97.28161,1313.11658,-15.8413,13.47344,-0.2853
9,32.92105,-97.24962,1303.42908,-15.5288,14.34844,-0.16054
9,32.92097,-97.21763,1294.17908,-15.2788,14.34844,0.41743
9,32.92088,-97.18564,1285.52283,-15.5288,14.41094,1.25875
9,32.92078,-97.15364,1275.42908,-15.7163,15.41094,1.386
9,32.92068,-97.12165,1277.49158,-15.0913,16.09844,0.47744
9,32.92056,-97.08966,1284.61658,-14.3413,16.09844,-0.14004
9,32.92044,-97.05767,1273.52283,-14.7788,15.47344,-0.27666
9,32.92031,-97.02568,1259.42908,-16.2163,14.22344,-0.23051
9,32.92016,-96.99369,1252.42908,-17.2788,13.09844,0.11218
9,32.92001,-96.9617,1242.49158,-17.7163,12.84844,0.48467
9,32.91985,-96.92971,1230.27283,-18.1538,13.28594,0.28172
9,32.9481,-97.63356,1327.86658,-7.2788,8.41094,-0.30256
9,32.94814,-97.60156,1309.42908,-7.1538,9.09844,-0.09957
9,32.94816,-97.56955,1315.99158,-6.7788,10.03594,0.46869
9,32.94818,-97.53755,1310.74158,-7.0913,11.03594,0.91258
9,32.94819,-97.50555,1293.36658,-8.4663,10.53594,-0.05141
9,32.94818,-97.47355,1314.58533,-9.0288,9.03594,-1.57363
9,32.94817,-97.44154,1340.92908,-9.2163,8.84844,0.9674
9,32.94815,-97.40954,1339.11658,-11.2163,12.84844,3.45503
9,32.94812,-97.37754,1328.89783,-11.2788,16.03594,0.9654
9,32.94808,-97.34554,1324.96033,-10.0288,13.72344,5e-05
9,32.94803,-97.31353,1316.89783,-10.9038,12.22344,0.61928
9,32.94797,-97.28153,1311.39783,-12.4038,11.84844,0.94339
9,32.9479,-97.24953,1307.77283,-13.5288,12.28594,1.21675
9,32.94782,-97.21753,1306.30408,-14.2788,12.34844,1.3178
9,32.94774,-97.18553,1295.05408,-14.9663,12.28594,1.46303
9,32.94764,-97.15352,1287.89783,-15.2163,13.22344,1.2745
9,32.94753,-97.12152,1283.27283,-14.7163,14.78594,0.53546
9,32.94742,-97.08952,1278.71033,-14.2163,15.47344,0.2251
9,32.94729,-97.05752,1270.05408,-15.0288,15.34844,0.17623
9,32.94716,-97.02552,1256.46033,-16.7163,14.59844,-0.14843
9,32.94702,-96.99352,1249.14783,-17.9663,13.72344,-0.18744
9,32.94686,-96.96151,1235.30408,-18.2788,13.59844,0.28095
9,32.9467,-96.92951,1230.27283,-18.2788,14.41094,0.3114
9,32.97496,-97.6336,1325.27283,-7.1538,8.84844,-0.0362
9,32.97499,-97.60159,1328.08533,-7.2788,9.41094,0.29947
9,32.97502,-97.56958,1333.33533,-7.4038,10.09844,0.98883
9,32.97504,-97.53756,1316.39783,-7.8413,10.78594,1.14721
9,32.97504,-97.50555,1296.33533,-9.2163,10.16094,-0.15479
9,32.97504,-97.47354,1311.83533,-9.0913,8.22344,-1.90148
9,32.97503,-97.44152,1327.46033,-9.2163,8.84844,2.31579
9,32.975,-97.40951,1341.49158,-10.8413,12.72344,3.60747
9,32.97497,-97.3775,1327.71033,-8.9038,15.34844,0.40023
9,32.97493,-97.34548,1310.05408,-5.7163,13.53594,-0.44495
9,32.97488,-97.31347,1293.89783,-5.0913,11.84844,-0.13762
9,32.97482,-97.28146,1296.71033,-6.4038,10.34844,0.40617
9,32.97476,-97.24944,1299.52283,-8.9038,10.03594,0.82128
9,32.97468,-97.21743,1300.64783,-11.4038,10.16094,0.67484
9,32.97459,-97.18542,1289.49158,-12.7788,10.53594,0.49381
9,32.97449,-97.1534,1277.33533,-13.1538,11.47344,0.63875
9,32.97439,-97.12139,1265.92908,-13.1538,13.34844,0.69232
9,32.97427,-97.08938,1258.61658,-13.2163,14.59844,0.64942
9,32.97415,-97.05736,1256.08533,-13.7163,15.03594,0.57648
9,32.97402,-97.02535,1248.89783,-14.9038,14.72344,0.25761
9,32.97387,-96.99334,1242.96033,-16.0288,14.03594,0.19359
9,32.97372,-96.96133,1234.92908,-16.5913,13.84844,0.7191
9,32.97356,-96.92931,1234.89783,-16.5288,14.66094,0.92299
9,33.00182,-97.63365,1344.05408,-7.2788,8.78594,0.21185
9,33.00185,-97.60163,1336.11658,-7.8413,9.41094,0.34237
9,33.00188,-97.5696,1329.92908,-8.2788,9.84844,0.88347
9,33.00189,-97.53758,1311.33533,-8.7788,10.53594,0.71319
9,33.0019,-97.50555,1303.99158,-9.2788,10.34844,-1.21346
9,33.0019,-97.47353,1323.71033,-8.9038,8.41094,-1.02918
9,33.00188,-97.4415,1342.42908,-10.1538,9.41094,3.42058
9,33.00186,-97.40948,1345.58533,-11.0288,12.41094,2.21527
9,33.00183,-97.37745,1333.49158,-8.5288,13.91094,-0.34867
9,33.00179,-97.34543,1315.39783,-6.3413,13.34844,-0.86662
9,33.00174,-97.3134,1297.74158,-5.2788,12.47344,-0.80875
9,33.00168,-97.28138,1284.55408,-5.2788,10.84844,-0.43407
9,33.00161,-97.24936,1294.89783,-7.0288,9.78594,-0.26324
9,33.00153,-97.21733,1281.49158,-9.7163,9.59844,-0.34513
9,33.00145,-97.18531,1275.58533,-11.4038,10.22344,-0.45349
9,33.00135,-97.15328,1263.67908,-11.8413,11.03594,-0.01512
9,33.00125,-97.12126,1260.61658,-11.9038,12.72344,0.4371
9,33.00113,-97.08923,1273.83533,-12.0288,13.97344,0.4744
9,33.00101,-97.05721,1270.02283,-12.2788,14.47344,0.59655
9,33.00087,-97.02519,1257.46033,-12.3413,14.47344,0.35589
9,33.00073,-96.99316,1251.55408,-12.2788,13.97344,0.15489
9,33.00058,-96.96114,1236.99158,-12.0913,13.66094,0.5184
9,33.00041,-96.92912,1243.52283,-11.9663,14.09844,0.81997
9,33.02868,-97.6337,1346.05408,-7.1538,8.72344,-0.20846
9,33.02871,-97.60166,1321.86658,-8.2163,9.84844,-0.18405
9,33.02873,-97.56963,1309.36658,-9.3413,10.22344,0.2839
9,33.02875,-97.53759,1298.46033,-10.2163,11.09844,0.31221
9,33.02876,-97.50555,1317.80408,-9.4038,11.91094,-1.6075
9,33.02875,-97.47352,1340.14783,-8.3413,10.34844,-0.14278
9,33.02874,-97.44148,1349.33533,-10.4038,10.59844,2.60147
9,33.02872,-97.40945,1333.36658,-11.8413,12.91094,0.65662
9,33.02869,-97.37741,1323.46033,-10.7163,14.03594,-0.5864
9,33.02865,-97.34538,1308.71033,-9.9663,14.16094,-0.80157
9,33.0286,-97.31334,1296.17908,-9.6538,13.59844,-0.75387
9,33.02854,-97.2813,1284.21033,-9.8413,12.41094,-0.7317
9,33.02847,-97.24927,1274.05408,-10.8413,11.28594,-0.84711
9,33.02839,-97.21723,1269.52283,-12.0288,10.72344,-1.04015
9,33.02831,-97.1852,1261.99158,-12.4038,10.97344,-0.96942
9,33.02821,-97.15316,1270.17908,-12.2163,11.53594,-0.2966
9,33.0281,-97.12113,1280.46033,-12.4038,12.78594,0.42783
9,33.02799,-97.08909,1286.61658,-12.8413,13.59844,0.41972
9,33.02786,-97.05706,1271.77283,-13.0288,13.84844,0.3619
9,33.02773,-97.02502,1262.02283,-12.4663,14.09844,-0.03647
9,33.02759,-96.99299,1250.02283,-11.0913,14.16094,-0.37389
9,33.02743,-96.96095,1240.58533,-9.4038,14.28594,-0.35227
9,33.02727,-96.92892,1249.14783,-8.2788,14.53594,-0.09122
9,33.05553,-97.63374,1343.11658,-5.2788,9.41094,-0.7855
9,33.05557,-97.6017,1323.67908,-7.1538,10.72344,0.09322
9,33.05559,-97.56965,1300.92908,-9.6538,10.84844,0.88039
9,33.05561,-97.5376,1298.52283,-11.4038,11.72344,1.21934
9,33.05562,-97.50556,1327.71033,-10.3413,13.84844,-0.21912
9,33.05561,-97.47351,1359.14783,-8.6538,13.09844,-0.26005
9,33.0556,-97.44146,1345.46033,-9.8413,12.53594,0.67121
9,33.05558,-97.40942,1340.05408,-11.2163,14.16094,0.13181
9,33.05555,-97.37737,1327.33533,-11.1538,15.16094,-0.13465
9,33.05551,-97.34532,1315.80408,-10.7788,15.22344,-0.06414
9,33.05546,-97.31327,1302.30408,-10.7163,14.59844,-0.0091
9,33.0554,-97.28123,1280.21033,-11.2788,13.72344,0.10047
9,33.05533,-97.24918,1278.80408,-12.2788,12.91094,-0.12765
9,33.05525,-97.21713,1279.21033,-13.0913,11.78594,-0.36732
9,33.05516,-97.18509,1278.30408,-13.0288,11.41094,-0.33039
9,33.05507,-97.15304,1289.67908,-12.4038,11.66094,0.25192
9,33.05496,-97.121,1287.14783,-12.5288,12.28594,0.80505
9,33.05485,-97.08895,1279.11658,-13.2163,12.91094,0.60762
9,33.05472,-97.0569,1274.08533,-13.9038,13.28594,0.50754
9,33.05459,-97.02486,1263.71033,-13.9663,13.72344,0.17008
9,33.05445,-96.99281,1248.27283,-12.9038,14.28594,-0.05755
9,33.05429,-96.96076,1239.42908,-11.0288,15.09844,-0.16367
9,33.05413,-96.92872,1252.64783,-9.0913,15.72344,-0.24317
9,33.0824,-97.63379,1320.49158,-3.4663,10.22344,0.33281
9,33.08243,-97.60173,1304.08533,-7.1538,10.84844,1.43642
9,33.08245,-97.56967,1299.24158,-10.8413,10.47344,1.55066
9,33.08247,-97.53762,1303.05408,-12.5913,11.28594,1.90107
9,33.08248,-97.50556,1331.17908,-11.4038,14.41094,1.38569
9,33.08247,-97.4735,1368.05408,-9.3413,15.28594,-0.22084
9,33.08246,-97.44144,1359.74158,-9.4038,14.78594,-0.31308
9,33.08244,-97.40938,1348.99158,-9.9038,15.47344,-0.15633
9,33.08241,-97.37733,1334.61658,-9.7163,15.72344,0.17471
9,33.08237,-97.34527,1316.71033,-9.2788,15.22344,0.34267
9,33.08232,-97.31321,1298.92908,-8.6538,14.66094,0.35737
9,33.08226,-97.28115,1284.33533,-8.4038,14.09844,0.44837
9,33.08219,-97.24909,1295.39783,-9.0288,13.47344,0.37553
9,33.08211,-97.21704,1296.39783,-10.5288,12.09844,0.15558
9,33.08203,-97.18498,1295.05408,-11.7163,10.91094,0.14619
9,33.08193,-97.15292,1294.74158,-11.7788,10.66094,0.65147
9,33.08182,-97.12086,1284.33533,-11.4038,11.41094,0.86472
9,33.08171,-97.08881,1279.67908,-11.5288,12.28594,0.55399
9,33.08158,-97.05675,1269.49158,-12.4038,12.72344,0.58375
9,33.08145,-97.02469,1258.08533,-13.2163,13.16094,0.5707
9,33.08131,-96.99263,1251.11658,-13.2788,13.59844,0.55191
9,33.08115,-96.96058,1250.49158,-12.5288,14.34844,0.54594
9,33.08099,-96.92852,1255.39783,-11.0913,15.41094,0.46186
9,33.10926,-97.63384,1294.74158,-5.1538,10.09844,1.97426
9,33.10929,-97.60177,1303.27283,-10.0288,10.03594,1.81684
9,33.10932,-97.5697,1313.30408,-13.0913,9.59844,0.92104
9,33.10933,-97.53763,1325.30408,-13.5288,10.09844,1.29853
9,33.10934,-97.50556,1352.83533,-11.9038,13.78594,1.89198
9,33.10934,-97.47349,1370.71033,-9.2788,16.72344,0.55609
9,33.10932,-97.44142,1357.58533,-8.5913,16.28594,-0.28233
9,33.1093,-97.40935,1345.33533,-9.1538,16.41094,-0.24233
9,33.10927,-97.37728,1324.83533,-8.9038,15.78594,0.01537
9,33.10923,-97.34521,1305.80408,-8.4038,14.97344,0.16817
9,33.10918,-97.31314,1289.39783,-7.5288,14.41094,0.26256
9,33.10912,-97.28108,1291.02283,-6.6538,13.97344,0.22931
9,33.10905,-97.24901,1311.83533,-6.7163,13.41094,0.0491
9,33.10897,-97.21694,1313.11658,-8.1538,11.91094,-0.15005
9,33.10889,-97.18487,1300.92908,-10.3413,10.34844,-0.27457
9,33.10879,-97.1528,1285.33533,-11.2788,9.59844,0.37443
9,33.10868,-97.12073,1276.71033,-10.5288,10.91094,0.83434
9,33.10857,-97.08866,1261.77283,-9.8413,12.09844,0.7515
9,33.10844,-97.05659,1262.64783,-10.0913,12.34844,0.5753
9,33.10831,-97.02453,1260.92908,-10.7163,12.59844,0.54769
9,33.10817,-96.99246,1251.33533,-11.1538,12.66094,0.65619
9,33.10801,-96.96039,1251.17908,-11.2788,12.84844,0.72874
9,33.10785,-96.92832,1256.96033,-11.0288,13.72344,0.71993
9,33.13612,-97.63388,1312.71033,-8.0913,9.53594,1.82196
9,33.13615,-97.6018,1324.46033,-11.9663,9.41094,0.46628
9,33.13618,-97.56972,1327.02283,-14.0913,9.16094,-0.31452
9,33.13619,-97.53764,1351.36658,-14.2163,9.22344,0.5005
9,33.1362,-97.50556,1364.74158,-12.7163,12.72344,1.73
9,33.1362,-97.47348,1357.67908,-9.5913,17.53594,1.00973
9,33.13619,-97.4414,1336.64783,-8.1538,17.66094,0.03991
9,33.13616,-97.40932,1324.74158,-9.0288,17.16094,-0.17464
9,33.13613,-97.37724,1322.61658,-9.3413,16.22344,-0.34012
9,33.13609,-97.34516,1301.92908,-8.9663,15.34844,-0.17713
9,33.13604,-97.31308,1298.89783,-8.2163,15.03594,5e-05
9,33.13598,-97.281,1298.86658,-7.8413,14.53594,-0.05193
9,33.13591,-97.24892,1313.77283,-8.4663,13.53594,-0.30956
9,33.13584,-97.21684,1309.96033,-10.2163,11.84844,-0.78393
9,33.13575,-97.18476,1290.30408,-12.2788,10.28594,-1.2674
9,33.13565,-97.15268,1280.74158,-12.9663,9.47344,-0.33378
9,33.13555,-97.1206,1266.46033,-11.7163,11.16094,0.5408
9,33.13543,-97.08852,1276.42908,-9.9663,12.53594,0.32932
9,33.13531,-97.05644,1275.71033,-9.2163,12.53594,0.26549
9,33.13517,-97.02436,1258.02283,-9.2788,12.47344,0.20712
9,33.13503,-96.99228,1259.11658,-9.3413,12.47344,0.16745
9,33.13488,-96.9602,1253.99158,-9.4038,12.34844,0.3527
9,33.13471,-96.92812,1260.49158,-9.5288,12.72344,0.59297
9,33.16298,-97.63393,1326.64783,-9.0913,10.03594,0.83353
9,33.16302,-97.60184,1339.58533,-11.6538,9.66094,-0.73753
9,33.16304,-97.56975,1343.39783,-13.8413,9.09844,-0.81971
9,33.16306,-97.53766,1366.39783,-14.2788,8.47344,-0.01207
9,33.16306,-97.50556,1353.39783,-13.5288,11.41094,1.90704
9,33.16306,-97.47347,1341.89783,-11.2163,17.66094,1.63216
9,33.16305,-97.44138,1343.92908,-8.9038,19.47344,0.24878
9,33.16303,-97.40929,1339.99158,-9.2788,18.34844,-0.08598
9,33.163,-97.3772,1317.02283,-10.3413,17.03594,-0.32736
9,33.16296,-97.34511,1301.80408,-10.2788,16.41094,-0.19524
9,33.16291,-97.31301,1311.64783,-9.6538,16.41094,-0.02744
9,33.16285,-97.28092,1307.33533,-9.8413,15.97344,0.00921
9,33.16278,-97.24883,1313.58533,-11.4663,14.66094,-0.29344
9,33.1627,-97.21674,1293.80408,-13.9038,12.47344,-0.95944
9,33.16261,-97.18465,1282.30408,-15.5288,10.72344,-1.54124
9,33.16252,-97.15256,1269.67908,-15.9038,10.03594,-0.30784
9,33.16241,-97.12047,1279.55408,-15.5913,11.47344,0.57572
9,33.16229,-97.08838,1280.27283,-14.2788,13.22344,0.17941
9,33.16217,-97.05628,1269.36658,-12.5288,13.53594,-0.00603
9,33.16204,-97.02419,1255.42908,-11.2788,13.34844,-0.2007
9,33.16189,-96.9921,1267.77283,-10.5288,13.28594,-0.47505
9,33.16174,-96.96001,1257.80408,-10.0288,13.09844,-0.25224
9,33.16158,-96.92792,1261.27283,-9.6538,12.97344,0.2979
9,33.18985,-97.63398,1339.49158,-8.9663,11.16094,0.93545
9,33.18988,-97.60187,1355.05408,-10.5288,10.47344,-0.58508
9,33.18991,-97.56977,1373.27283,-12.4663,8.78594,-1.26967
9,33.18992,-97.53767,1371.02283,-12.9038,7.34844,-0.49308
9,33.18993,-97.50557,1359.74158,-13.0288,9.78594,2.46898
9,33.18993,-97.47346,1361.33533,-12.7788,16.84844,2.77004
9,33.18991,-97.44136,1352.11658,-10.7163,20.53594,0.57809
9,33.18989,-97.40926,1333.80408,-9.7788,19.34844,-0.03068
9,33.18986,-97.37715,1310.74158,-10.2163,17.78594,-0.26596
9,33.18982,-97.34505,1322.11658,-9.9663,17.34844,-0.0458
9,33.18977,-97.31295,1322.55408,-9.4663,17.59844,0.2539
9,33.18971,-97.28085,1311.05408,-10.0913,17.28594,0.34221
9,33.18964,-97.24874,1298.02283,-12.2163,16.03594,0.04578
9,33.18957,-97.21664,1282.61658,-14.8413,13.72344,-0.40973
9,33.18948,-97.18454,1275.71033,-16.1538,11.41094,-0.54719
9,33.18938,-97.15244,1285.67908,-16.8413,10.09844,0.31745
9,33.18927,-97.12033,1283.24158,-17.9663,10.66094,1.13766
9,33.18916,-97.08823,1270.17908,-18.4663,12.47344,1.32059
9,33.18903,-97.05613,1259.33533,-17.4663,13.72344,0.91266
9,33.1889,-97.02403,1254.86658,-15.6538,14.16094,0.14272
9,33.18876,-96.99193,1275.11658,-14.1538,13.97344,-0.38026
9,33.1886,-96.95982,1260.27283,-13.3413,13.47344,-0.16995
9,33.18844,-96.92772,1255.30408,-12.5288,13.16094,0.33682
9,33.21671,-97.63402,1354.08533,-8.6538,11.47344,1.12779
9,33.21675,-97.60191,1385.27283,-9.6538,10.97344,-0.23924
9,33.21677,-97.5698,1398.74158,-10.5913,8.53594,-2.24463
9,33.21679,-97.53768,1373.36658,-10.4038,6.03594,-1.34346
9,33.2168,-97.50557,1364.27283,-11.9663,8.47344,3.2993
9,33.21679,-97.47345,1359.96033,-14.5288,15.53594,3.46491
9,33.21678,-97.44134,1344.83533,-13.0913,19.53594,0.51041
9,33.21676,-97.40923,1328.36658,-10.6538,19.22344,-0.23956
9,33.21673,-97.37711,1312.55408,-9.6538,18.41094,-0.44056
9,33.21669,-97.345,1333.33533,-8.8413,18.09844,-0.16221
9,33.21664,-97.31288,1327.30408,-8.2163,18.22344,0.2358
9,33.21658,-97.28077,1309.30408,-8.5913,17.91094,0.2996
9,33.21651,-97.24866,1295.36658,-10.2163,17.03594,0.2196
9,33.21643,-97.21654,1287.71033,-12.6538,14.91094,0.02439
9,33.21634,-97.18443,1292.49158,-15.0288,12.03594,-0.05158
9,33.21625,-97.15232,1292.11658,-16.7788,9.59844,0.5972
9,33.21614,-97.1202,1279.08533,-18.0913,9.16094,1.45038
9,33.21603,-97.08809,1268.77283,-19.0913,10.59844,1.75378
9,33.2159,-97.05597,1255.42908,-19.2163,12.47344,1.16659
9,33.21577,-97.02386,1258.86658,-18.1538,13.53594,0.35201
9,33.21562,-96.99175,1270.58533,-16.9038,13.34844,0.10636
9,33.21547,-96.95964,1258.92908,-16.1538,12.59844,0.15468
9,33.21531,-96.92752,1262.27283,-15.5913,12.34844,0.18515
10,32.76015,-97.63323,1657.15527,1.62091,11.44405,0.2278
10,32.76018,-97.60131,1634.49902,1.80841,11.75655,-0.72081
10,32.76021,-97.56938,1621.62402,0.99591,12.69405,1.94373
10,32.76022,-97.53746,1611.81152,-2.12909,14.50655,2.36502
10,32.76023,-97.50554,1595.68652,-6.00409,15.38155,0.45577
10,32.76023,-97.47361,1568.99902,-8.44159,12.56905,-0.86915
10,32.76021,-97.44169,1547.68652,-6.94159,15.13155,0.99325
10,32.76019,-97.40976,1540.74902,-3.37909,21.44405,0.90447
10,32.76016,-97.37784,1542.40527,-1.62909,22.75655,-0.05422
10,32.76012,-97.34591,1537.84277,-2.31659,20.63155,0.07685
10,32.76007,-97.31399,1532.49902,-4.69159,18.88155,0.87051
10,32.76001,-97.28206,1533.18652,-9.31659,17.19405,0.64042
10,32.75994,-97.25014,1544.24902,-14.44159,16.81905,-0.39389
10,32.75987,-97.21821,1547.06152,-16.56659,17.94405,-1.03625
10,32.75978,-97.18629,1534.21777,-16.06659,17.69405,1.01181
10,32.75968,-97.15437,1518.40527,-16.50409,19.38155,2.70368
10,32.75958,-97.12244,1538.49902,-17.37909,21.50655,2.71372
