latitude,longitude,gh[gpm]_lev1,gh[gpm]_lev2,gh[gpm]_lev3,gh[gpm]_lev4,gh[gpm]_lev5,gh[gpm]_lev6,gh[gpm]_lev7,gh[gpm]_lev8,gh[gpm]_lev9,gh[gpm]_lev10,gh[gpm]_lev11,gh[gpm]_lev12,gh[gpm]_lev13,gh[gpm]_lev14,gh[gpm]_lev15,gh[gpm]_lev16,gh[gpm]_lev17,gh[gpm]_lev18,gh[gpm]_lev19,gh[gpm]_lev20,gh[gpm]_lev21,gh[gpm]_lev22,gh[gpm]_lev23,gh[gpm]_lev24,gh[gpm]_lev25,gh[gpm]_lev26,gh[gpm]_lev27,gh[gpm]_lev28,gh[gpm]_lev29,gh[gpm]_lev30,gh[gpm]_lev31,gh[gpm]_lev32,gh[gpm]_lev33,gh[gpm]_lev34,gh[gpm]_lev35,gh[gpm]_lev36,gh[gpm]_lev37,gh[gpm]_lev38,gh[gpm]_lev39,gh[gpm]_lev40,gh[gpm]_lev41,gh[gpm]_lev42,gh[gpm]_lev43,gh[gpm]_lev44,gh[gpm]_lev45,gh[gpm]_lev46,gh[gpm]_lev47,gh[gpm]_lev48,gh[gpm]_lev49,gh[gpm]_lev50
32.814,-97.633,314.248,342.635,392.198,473.812,592.48,747.201,932.869,1143.292,1378.898,1646.249,1950.634,2295.68,2685.834,3126.503,3623.483,4181.511,4792.928,5427.835,6053.483,6657.074,7238.354,7797.378,8332.898,8844.283,9331.639,9794.705,10237.147,10663.141,11071.381,11470.093,11878.87,12310.462,12770.43,13263.598,13796.662,14379.408,15022.326,15735.256,16519.377,17336.621,18122.725,18871.09,19635.238,20451.248,21330.711,22288.773,23345.082,24524.539,25874.268,27500.492
32.814,-97.601,288.967,317.385,366.979,448.656,567.418,722.326,908.244,1118.979,1355.054,1623.218,1928.884,2275.805,2668.646,3112.69,3613.733,4174.573,4786.928,5422.585,6049.546,6654.668,7237.136,7797.128,8333.305,8845.189,9332.982,9796.299,10238.71,10664.484,11072.568,11471.312,11880.401,12312.431,12772.773,13265.566,13797.225,14378.314,15020.357,15733.35,16517.846,17335.309,18121.912,18870.434,19634.176,20449.904,21329.273,22288.398,23345.52,24523.852,25873.424,27500.211
32.814,-97.569,252.436,280.885,330.573,412.468,531.543,686.92,873.525,1085.229,1322.804,1593.218,1901.916,2252.367,2648.521,3094.159,3594.952,4156.573,4771.834,5410.398,6038.952,6645.355,7229.417,7790.909,8328.305,8840.939,9329.232,9792.83,10235.272,10661.109,11069.631,11469.03,11878.495,12310.243,12770.18,13262.66,13793.443,14373.689,15015.92,15729.162,16513.502,17330.965,18117.881,18866.527,19630.082,20446.467,21326.523,22285.648,23342.52,24520.133,25870.111,27498.055
32.814,-97.537,227.123,255.604,305.386,387.468,506.949,662.982,850.557,1063.667,1303.085,1575.812,1886.916,2239.398,2636.834,3083.659,3585.64,4148.479,4765.365,5405.367,6035.483,6643.043,7227.448,7789.409,8327.617,8840.846,9329.201,9792.736,10235.241,10661.266,11070.068,11469.905,11879.776,12310.962,12769.961,13262.285,13793.037,14373.221,15016.17,15729.6,16513.377,17330.59,18117.381,18866.152,19630.145,20447.811,21328.867,22287.18,23343.082,24520.414,25870.986,27500.648
32.814,-97.506,213.029,241.541,291.386,373.562,493.261,649.545,837.494,1051.073,1291.054,1564.312,1876.166,2229.773,2628.709,3077.159,3580.671,4145.042,4763.178,5403.992,6035.327,6644.293,7229.479,7791.909,8330.836,8845.002,9334.107,9797.986,10240.585,10666.672,11075.381,11475.124,11885.183,12316.181,12774.242,13266.535,13798.037,14378.658,15022.264,15735.693,16518.908,17335.684,18121.818,18870.809,19636.145,20455.404,21336.961,22293.586,23347.488,24525.039,25876.611,27507.711
32.814,-97.474,202.467,230.948,280.729,362.812,482.199,637.888,824.744,1036.542,1274.085,1544.562,1853.791,2205.742,2604.459,3053.784,3558.952,4125.542,4745.928,5388.523,6021.108,6631.23,7218.167,7783.315,8325.648,8842.627,9333.42,9798.393,10241.647,10668.109,11077.006,11476.468,11886.245,12317.431,12775.242,13267.723,13800.1,14381.002,15024.295,15737.225,16520.127,17336.465,18121.818,18871.09,19638.082,20458.779,21340.805,22295.648,23346.77,24524.633,25878.174,27509.961
32.814,-97.442,222.436,250.916,300.667,382.593,501.793,657.263,843.9,1055.479,1292.648,1562.499,1870.572,2221.336,2619.49,3068.659,3572.921,4137.917,4756.553,5397.242,6027.733,6636.355,7223.167,7788.565,8329.867,8845.283,9335.326,9800.049,10243.241,10669.797,11078.506,11477.437,11886.901,12318.587,12776.648,13268.785,13801.256,14382.127,15024.107,15735.943,16518.908,17334.965,18119.537,18869.09,19637.207,20458.842,21341.523,22295.367,23344.02,24522.414,25878.799,27510.898
32.814,-97.41,238.873,267.354,317.073,399.0,518.168,673.607,860.244,1072.01,1309.742,1580.624,1890.228,2242.242,2640.396,3087.628,3588.827,4151.417,4768.771,5408.96,6039.233,6647.418,7233.136,7796.347,8335.398,8849.627,9339.264,9803.861,10247.147,10673.672,11082.1,11480.718,11889.839,12321.462,12779.648,13270.848,13802.537,14383.252,15023.826,15734.631,16518.064,17333.965,18117.787,18867.402,19636.238,20458.279,21341.117,22294.242,23341.395,24520.664,25880.268,27512.805
32.814,-97.378,214.811,243.323,293.104,375.125,494.449,650.138,837.307,1049.979,1289.054,1561.405,1872.291,2225.211,2624.209,3072.784,3575.89,4140.636,4760.646,5404.023,6036.827,6646.074,7231.761,7794.878,8334.398,8849.596,9340.17,9805.643,10249.679,10676.516,11084.975,11483.593,11892.526,12323.431,12780.867,13271.223,13802.162,14382.689,15022.232,15732.756,16517.002,17332.746,18115.725,18865.309,19635.051,20457.373,21339.43,22291.336,23337.582,24517.758,25879.955,27512.992
32.814,-97.346,209.623,238.135,287.917,369.937,489.23,644.951,832.213,1045.135,1284.523,1557.343,1868.728,2222.055,2621.334,3071.503,3577.202,4143.229,4763.771,5408.367,6041.858,6650.574,7235.479,7798.19,8337.648,8852.721,9343.232,9808.768,10252.897,10679.703,11088.131,11486.718,11895.526,12325.899,12782.18,13271.348,13801.631,14381.783,15020.857,15731.85,16517.252,17332.809,18114.756,18864.184,19635.363,20458.311,21339.023,22289.273,23334.988,24515.633,25878.924,27512.211
32.814,-97.314,198.623,227.135,276.886,358.843,478.105,633.795,821.057,1034.042,1273.679,1546.905,1858.853,2212.867,2612.771,3063.471,3571.64,4143.448,4769.99,5416.585,6048.89,6656.574,7240.886,7803.128,8342.367,8857.314,9347.67,9813.08,10257.022,10683.734,11092.256,11491.093,11899.933,12330.181,12785.586,13273.504,13802.85,14382.471,15021.482,15733.162,16519.596,17335.215,18116.475,18865.809,19638.551,20462.436,21341.742,22290.211,23335.738,24516.602,25879.455,27512.555
32.814,-97.282,192.467,220.948,270.729,352.718,472.043,627.826,815.307,1028.698,1269.023,1543.062,1855.634,2209.742,2609.146,3058.94,3566.171,4137.948,4767.396,5420.273,6058.296,6667.637,7251.292,7812.69,8351.305,8865.783,9355.701,9820.611,10264.085,10690.547,11099.006,11497.937,11906.995,12337.337,12792.711,13280.285,13808.85,14388.002,15026.764,15738.381,16525.283,17341.402,18122.725,18872.246,19646.02,20470.779,21349.055,22295.898,23341.551,24522.914,25884.393,27516.836
32.814,-97.25,181.467,210.01,259.823,341.968,461.48,617.513,805.338,1019.323,1260.492,1535.405,1848.634,2202.961,2602.459,3052.284,3558.89,4128.698,4755.49,5407.367,6047.921,6662.449,7251.073,7815.847,8356.398,8871.877,9362.201,9827.236,10270.71,10697.172,11105.6,11504.53,11913.714,12343.993,12800.18,13288.691,13816.568,14394.502,15032.201,15743.037,16530.002,17347.09,18129.131,18878.746,19652.551,20477.779,21355.711,22301.492,23347.832,24530.414,25890.549,27522.055
32.814,-97.218,181.779,210.354,260.229,342.437,462.043,618.107,805.744,1019.417,1260.335,1535.062,1848.072,2202.242,2601.834,3052.096,3559.046,4128.636,4754.521,5404.71,6043.546,6657.887,7248.636,7816.69,8360.523,8879.096,9372.045,9839.049,10283.96,10711.297,11120.256,11519.468,11928.87,12358.587,12813.273,13300.879,13828.225,14404.908,15041.451,15751.537,16538.721,17357.09,18140.225,18889.527,19662.176,20487.029,21364.961,22310.492,23358.301,24542.977,25902.58,27533.023
32.813,-97.186,175.748,204.323,254.261,336.531,456.199,612.326,799.963,1013.573,1254.46,1529.28,1842.447,2196.773,2596.553,3047.44,3555.483,4125.573,4750.99,5400.679,6039.358,6653.355,7243.667,7811.722,8356.211,8876.096,9370.701,9839.236,10285.366,10713.859,11123.881,11523.968,11933.714,12363.962,12817.648,13302.66,13828.725,14404.783,15040.639,15749.818,16537.127,17357.402,18141.943,18890.59,19660.988,20484.217,21361.898,22307.93,23357.676,24544.758,25905.018,27534.586
32.813,-97.154,174.217,202.76,252.604,334.781,454.293,610.263,797.869,1011.729,1252.929,1527.968,1841.072,2195.117,2594.334,3044.096,3551.202,4121.261,4746.553,5395.46,6033.483,6647.449,7237.729,7804.972,8347.836,8866.189,9360.045,9828.236,10274.241,10703.016,11113.818,11515.218,11926.839,12360.212,12816.992,13301.285,13825.287,14401.346,15037.107,15745.068,16532.283,17354.465,18140.412,18888.402,19656.52,20477.779,21354.961,22302.148,23353.676,24542.383,25903.986,27533.461
32.813,-97.122,175.373,203.916,253.792,335.906,455.324,611.201,798.713,1012.448,1253.46,1528.374,1841.416,2195.367,2594.209,3042.846,3547.64,4115.292,4739.553,5388.492,6026.827,6641.168,7231.729,7798.503,8340.055,8856.908,9349.639,9817.049,10262.585,10691.234,11102.412,11504.968,11918.808,12355.118,12815.898,13303.004,13827.256,14403.221,15038.357,15745.412,16532.689,17355.465,18141.818,18888.84,19654.832,20473.967,21350.617,22299.211,23351.676,24540.602,25903.643,27533.898
32.813,-97.09,165.061,193.635,243.542,325.75,445.355,601.388,789.057,1002.823,1243.71,1518.499,1831.884,2186.336,2585.396,3033.628,3537.421,4104.198,4728.396,5377.742,6016.202,6629.949,7219.542,7785.628,8327.273,8844.471,9336.951,9803.893,10249.116,10677.703,11088.881,11491.749,11906.495,12344.118,12807.18,13297.848,13824.443,14400.158,15033.92,15741.412,16529.346,17351.621,18138.037,18884.621,19649.207,20466.529,21342.961,22293.305,23346.27,24534.227,25898.049,27529.492
32.813,-97.058,163.248,191.823,241.761,324.031,443.699,599.857,787.65,1001.51,1242.304,1516.937,1830.353,2185.273,2584.834,3033.534,3537.796,4105.292,4729.771,5378.023,6014.452,6626.199,7214.417,7780.159,8321.93,8838.877,9330.639,9796.861,10241.522,10669.422,11079.725,11481.218,11894.433,12331.056,12794.398,13287.316,13816.225,14391.689,15024.545,15733.662,16523.096,17345.402,18132.537,18879.84,19644.051,20459.873,21336.086,22288.461,23342.176,24528.664,25892.236,27524.68
32.813,-97.026,161.904,190.541,240.511,322.843,442.574,598.826,786.775,1000.729,1241.585,1516.187,1829.666,2184.961,2585.021,3034.315,3539.483,4108.104,4733.584,5381.523,6016.64,6627.668,7215.573,7780.722,8321.836,8838.064,9329.295,9795.299,10239.897,10667.641,11077.662,11478.687,11891.026,12326.306,12788.305,13280.816,13809.725,14384.033,15016.357,15726.662,16516.939,17339.684,18127.6,18876.402,19640.988,20455.279,21330.492,22284.367,23339.082,24523.945,25886.111,27519.023
32.813,-96.994,165.092,193.698,243.698,326.062,445.793,602.076,790.088,1004.167,1245.085,1519.687,1833.134,2188.367,2588.678,3038.44,3543.858,4112.729,4738.271,5385.585,6020.14,6630.762,7217.667,7781.659,8321.898,8837.596,9328.639,9794.799,10239.835,10668.141,11078.881,11480.655,11893.401,12328.368,12788.992,13279.848,13807.287,14380.096,15012.514,15723.756,16514.158,17336.652,18124.787,18875.121,19640.52,20453.529,21327.367,22281.773,23337.738,24521.82,25882.049,27514.773
32.813,-96.962,162.842,191.479,241.511,323.906,443.699,600.107,788.494,1002.979,1244.242,1519.312,1833.134,2188.461,2588.834,3038.815,3544.421,4113.979,4739.334,5386.023,6021.358,6632.605,7219.542,7783.69,8324.211,8840.127,9331.514,9798.205,10243.741,10672.547,11083.475,11484.999,11896.964,12330.493,12789.023,13277.629,13803.537,14376.064,15009.514,15722.631,16513.471,17334.715,18121.85,18872.402,19638.301,20450.748,21323.461,22277.555,23334.707,24519.539,25878.611,27510.711
32.812,-96.931,158.092,186.76,236.823,319.281,439.168,595.826,784.619,999.51,1241.273,1516.905,1831.197,2186.68,2586.896,3036.596,3541.733,4111.229,4737.209,5385.46,6022.608,6634.762,7222.136,7786.659,8327.523,8843.689,9335.295,9801.986,10247.304,10675.547,11085.568,11485.749,11895.87,12327.181,12783.773,13270.316,13794.818,14368.033,15003.014,15718.631,16511.252,17331.684,18117.068,18866.277,19631.926,20444.311,21316.242,22269.18,23326.863,24513.383,25872.705,27504.336
32.812,-96.899,140.342,169.041,219.136,301.656,421.699,578.795,768.119,983.448,1225.742,1501.937,1816.947,2173.117,2573.74,3024.003,3530.171,4100.167,4727.74,5379.148,6018.577,6632.199,7220.636,7785.722,8326.961,8843.533,9335.326,9801.955,10247.022,10674.859,11084.443,11484.124,11893.558,12324.337,12780.43,13265.285,13788.412,14362.471,14999.107,15716.943,16511.783,17332.684,18116.756,18863.996,19628.77,20441.373,21312.93,22264.43,23321.582,24509.383,25870.049,27501.961
32.841,-97.633,279.436,307.854,357.417,439.062,557.761,712.576,898.4,1109.01,1344.929,1612.687,1917.478,2262.898,2653.646,3095.784,3595.921,4160.042,4779.615,5420.117,6047.421,6651.449,7233.136,7792.628,8328.805,8840.877,9328.92,9792.705,10235.929,10662.953,11072.475,11472.53,11882.401,12313.274,12770.836,13263.16,13797.943,14383.064,15028.107,15742.412,16526.877,17343.09,18127.162,18873.434,19635.738,20451.029,21331.211,22290.273,23348.551,24531.352,25882.424,27507.148
32.841,-97.601,257.842,286.291,335.917,417.656,536.543,691.638,877.9,1089.135,1325.96,1595.249,1902.478,2251.398,2646.521,3091.909,3592.796,4155.011,4770.709,5408.96,6037.577,6644.105,7227.323,7787.909,8324.992,8837.721,9326.295,9790.299,10233.491,10660.297,11069.568,11469.437,11879.245,12310.899,12769.711,13262.035,13795.256,14378.408,15022.264,15736.006,16519.939,17335.871,18120.162,18867.121,19630.176,20445.654,21325.492,22285.117,23343.613,24525.57,25877.111,27502.43
32.841,-97.569,252.529,280.948,330.636,412.468,531.574,687.013,873.838,1085.823,1323.679,1594.499,1903.634,2254.398,2650.396,3095.69,3596.077,4157.417,4772.709,5411.335,6040.233,6646.793,7230.104,7790.722,8327.836,8840.408,9328.732,9792.393,10234.929,10660.922,11069.693,11469.593,11879.745,12311.587,12770.68,13262.723,13794.381,14375.689,15018.889,15732.225,16515.658,17331.621,18116.381,18863.965,19627.707,20444.217,21324.555,22284.18,23342.207,24522.664,25874.268,27500.898
32.841,-97.537,244.154,272.604,322.323,404.375,523.793,679.763,867.244,1080.167,1319.242,1591.53,1902.291,2254.367,2651.021,3096.784,3597.577,4158.917,4774.521,5415.179,6046.671,6653.73,7236.511,7796.909,8334.086,8846.502,9334.389,9797.83,10240.21,10665.859,11074.193,11473.968,11884.37,12315.993,12774.367,13265.941,13796.881,14377.377,15020.545,15733.912,16517.002,17332.996,18118.162,18866.184,19630.363,20448.029,21329.242,22288.492,23345.863,24524.914,25875.986,27504.586
32.841,-97.506,219.967,248.448,298.198,380.312,499.886,656.013,843.65,1056.76,1296.085,1568.718,1879.978,2233.023,2631.303,3079.096,3582.108,4146.417,4765.303,5407.71,6040.108,6648.949,7233.761,7796.003,8334.555,8848.002,9336.42,9800.018,10242.616,10668.516,11076.725,11476.124,11886.401,12317.899,12775.711,13267.285,13798.537,14379.221,15022.576,15736.037,16518.971,17334.746,18119.787,18867.84,19632.582,20451.467,21333.492,22291.711,23347.738,24526.039,25876.83,27507.18
32.841,-97.474,207.404,235.854,285.573,367.531,486.73,642.17,828.713,1040.26,1277.585,1547.812,1856.634,2207.992,2606.178,3055.44,3560.796,4127.948,4750.178,5395.398,6028.952,6638.137,7223.729,7787.44,8329.555,8848.096,9340.045,9804.643,10247.147,10672.984,11081.225,11480.187,11889.901,12321.431,12779.336,13271.285,13803.287,14384.096,15026.889,15739.85,16522.689,17338.184,18122.6,18870.434,19635.863,20455.998,21338.961,22296.086,23349.832,24527.945,25879.799,27511.273
32.841,-97.442,235.342,263.791,313.479,395.312,514.355,669.638,856.057,1067.417,1304.398,1574.093,1882.259,2233.023,2630.803,3078.753,3581.421,4145.073,4762.615,5402.554,6031.358,6636.887,7220.886,7785.534,8329.148,8847.502,9338.17,9802.049,10244.46,10670.297,11078.506,11477.28,11886.808,12318.712,12777.117,13269.379,13801.568,14382.002,15023.264,15735.193,16518.158,17333.246,18116.818,18864.652,19630.863,20451.936,21336.023,22292.492,23343.77,24521.977,25876.361,27508.617
32.841,-97.41,238.623,267.073,316.792,398.718,517.855,673.263,859.9,1071.698,1309.429,1580.312,1890.072,2242.367,2640.709,3087.628,3588.171,4150.011,4766.553,5405.898,6034.796,6641.418,7227.073,7791.972,8332.898,8847.877,9337.232,9801.486,10244.616,10670.828,11079.006,11477.843,11887.464,12319.493,12778.242,13270.316,13801.975,14381.877,15021.576,15732.693,16516.189,17330.871,18113.568,18861.809,19629.02,20450.561,21335.055,22290.93,23339.988,24518.164,25875.674,27508.742
32.841,-97.378,232.404,260.885,310.636,392.562,511.761,667.263,854.15,1066.542,1305.273,1577.437,1888.197,2240.867,2639.24,3086.471,3587.827,4150.729,4768.584,5409.96,6041.202,6649.23,7234.386,7797.097,8335.836,8849.908,9339.576,9804.424,10247.897,10674.172,11082.193,11480.874,11890.308,12321.806,12780.18,13271.691,13802.756,14382.439,15021.232,15732.287,16516.783,17331.09,18112.85,18861.309,19629.645,20451.592,21335.742,22290.742,23338.145,24516.008,25876.049,27509.836
32.841,-97.346,220.217,248.698,298.448,380.406,499.668,655.263,842.4,1055.198,1294.617,1567.655,1879.259,2232.555,2631.428,3080.596,3584.546,4148.948,4768.678,5412.46,6045.327,6653.48,7237.667,7799.503,8337.992,8852.283,9342.232,9807.393,10251.085,10677.484,11085.6,11484.249,11893.37,12324.243,12781.43,13271.816,13802.537,14382.252,15020.67,15732.162,16517.846,17332.027,18112.631,18860.715,19630.363,20452.998,21336.18,22290.023,23336.457,24514.133,25875.33,27509.336
32.841,-97.314,206.092,234.604,284.354,366.375,485.668,641.42,828.807,1042.042,1282.085,1555.749,1867.916,2221.711,2620.99,3071.19,3578.108,4146.542,4769.209,5414.429,6047.358,6655.324,7239.479,7801.534,8340.367,8854.721,9344.576,9809.643,10253.335,10679.828,11088.193,11486.968,11896.026,12326.743,12782.805,13271.723,13801.85,14381.408,15019.607,15731.475,16518.033,17332.527,18112.35,18860.059,19631.207,20454.623,21336.492,22289.055,23335.238,24513.195,25874.205,27507.617
32.841,-97.282,197.061,225.573,275.386,357.468,476.918,632.826,820.588,1034.604,1275.804,1550.718,1863.853,2217.68,2616.209,3065.471,3571.577,4140.542,4766.334,5415.929,6051.702,6660.387,7244.386,7806.222,8344.961,8859.283,9349.076,9813.924,10257.335,10683.672,11092.037,11490.968,11900.183,12331.087,12787.086,13275.285,13804.506,14383.533,15021.42,15733.1,16519.939,17335.027,18114.943,18862.777,19635.238,20459.498,21340.117,22291.086,23337.645,24516.664,25876.549,27508.867
32.84,-97.25,196.186,224.76,274.698,356.937,476.605,632.826,820.9,1035.385,1277.242,1552.905,1866.884,2221.742,2620.74,3069.065,3572.89,4138.479,4760.928,5409.585,6047.515,6659.293,7245.886,7809.628,8349.398,8864.158,9354.014,9818.799,10262.085,10688.359,11096.693,11495.655,11905.026,12335.712,12792.117,13280.723,13809.1,14387.221,15024.451,15735.631,16522.596,17338.527,18119.068,18867.09,19640.113,20465.186,21345.117,22294.273,23341.395,24522.164,25880.924,27511.961
32.84,-97.218,195.748,224.385,274.417,356.812,476.699,633.107,821.182,1035.542,1277.304,1552.999,1866.884,2221.867,2621.584,3070.565,3575.046,4141.511,4763.646,5410.335,6046.702,6658.793,7247.042,7812.597,8353.742,8869.314,9359.482,9824.33,10267.741,10694.109,11102.537,11501.624,11911.026,12341.181,12796.805,13285.223,13813.225,14390.377,15026.732,15736.943,16523.721,17340.684,18122.256,18870.246,19642.738,20468.217,21347.836,22295.43,23343.332,24526.477,25884.799,27514.492
32.84,-97.186,195.342,223.948,273.948,356.375,476.293,632.701,820.838,1035.292,1277.21,1552.937,1866.634,2221.211,2620.771,3070.159,3575.515,4143.448,4767.615,5415.492,6051.171,6661.449,7248.073,7812.597,8353.336,8868.971,9359.295,9824.205,10267.897,10695.172,11104.975,11505.312,11915.839,12348.087,12804.93,13292.473,13819.537,14396.283,15032.17,15741.068,16527.408,17345.871,18128.912,18876.621,19647.332,20471.936,21351.18,22298.086,23347.113,24532.852,25891.799,27520.305
32.84,-97.154,195.561,224.073,273.917,356.062,475.605,631.701,819.65,1034.104,1276.148,1551.999,1865.822,2220.461,2620.053,3069.315,3574.296,4141.542,4765.615,5414.617,6051.733,6662.793,7248.854,7811.784,8351.023,8865.846,9355.889,9820.674,10264.116,10691.266,11101.412,11502.999,11915.683,12350.743,12810.68,13299.41,13826.506,14403.627,15039.107,15746.568,16532.814,17353.059,18137.881,18885.465,19654.02,20476.936,21355.836,22303.305,23353.957,24541.883,25902.268,27530.211
32.84,-97.122,191.436,219.948,269.792,351.906,471.293,627.107,814.557,1028.323,1269.523,1544.655,1858.041,2212.273,2611.084,3059.096,3562.64,4129.229,4753.678,5403.492,6041.796,6654.543,7242.354,7806.19,8345.492,8860.221,9350.201,9814.986,10258.522,10685.891,11096.443,11498.999,11913.401,12350.274,12812.555,13303.941,13832.381,14409.189,15043.139,15750.568,16538.033,17358.965,18144.568,18891.246,19656.863,20477.029,21355.18,22304.117,23356.426,24545.383,25907.549,27536.117
32.84,-97.09,191.436,219.979,269.823,351.937,471.324,627.138,814.463,1027.792,1268.273,1542.562,1855.353,2209.023,2606.896,3053.784,3556.733,4123.448,4747.928,5396.867,6033.39,6644.418,7231.292,7795.253,8335.023,8849.783,9339.42,9803.955,10247.585,10675.234,11086.225,11489.28,11904.214,12341.524,12804.055,13296.379,13825.912,14403.002,15038.014,15749.443,16540.158,17361.871,18148.693,18895.496,19659.145,20476.498,21353.742,22304.555,23358.176,24546.945,25910.549,27540.586
32.84,-97.058,175.498,204.073,253.979,336.187,455.73,611.701,799.244,1012.792,1253.367,1527.78,1840.947,2195.555,2594.646,3043.096,3547.765,4115.948,4741.49,5390.742,6026.702,6636.98,7224.104,7789.128,8329.93,8845.408,9335.67,9800.736,10244.585,10671.984,11082.1,11483.53,11896.37,12331.493,12791.742,13281.941,13809.662,14387.189,15025.795,15741.006,16533.221,17355.621,18143.943,18892.09,19655.145,20470.186,21346.273,22298.68,23353.207,24540.883,25904.674,27536.242
32.84,-97.026,171.904,200.51,250.448,332.718,452.386,608.513,796.244,1010.042,1250.835,1525.343,1838.634,2193.648,2593.365,3042.503,3547.577,4115.823,4741.553,5390.585,6025.702,6635.355,7222.011,7786.44,8326.992,8842.783,9333.795,9799.83,10244.554,10672.484,11082.725,11483.874,11895.87,12329.587,12788.023,13275.473,13800.006,14375.689,15014.951,15730.225,16521.502,17344.059,18133.287,18883.027,19646.52,20459.623,21333.836,22286.773,23341.676,24527.508,25889.893,27522.148
32.84,-96.994,181.217,209.791,259.761,342.031,461.699,617.826,805.65,1019.635,1260.492,1534.968,1847.978,2202.492,2601.709,3050.159,3554.046,4121.042,4745.521,5392.648,6025.89,6634.074,7219.011,7781.753,8321.273,8836.689,9327.857,9794.393,10239.835,10668.609,11079.818,11481.999,11894.901,12329.181,12787.711,13275.129,13799.475,14373.408,15010.795,15725.037,16515.564,17338.121,18127.662,18879.027,19643.832,20456.123,21328.805,22281.961,23337.613,24522.164,25882.268,27514.211
